,1
2173,504.8601641654968
2174,364.05097764730453
2175,354.727405667305
2176,439.1191481947899
2177,511.6649278998375
2178,364.4054681658745
2179,433.04518699645996
2180,380.946379840374
2181,443.88038915395737
2182,511.2689390182495
2183,498.77140003442764
2184,452.0863223671913
2185,469.1333498954773
2186,323.244018137455
2187,508.92234790325165
2188,479.5629343390465
2189,405.0065732598305
2190,513.3296096324921
2191,532.0781885385513
2192,350.6349485516548
2193,479.14482367038727
2194,604.5782729387283
2195,535.8528459072113
2196,575.1503382921219
2197,363.3491662144661
2198,394.2477972507477
2199,415.9299947023392
2200,533.4490577578545
2201,455.4582532644272
2202,392.8749421238899
2203,383.4879062771797
2204,531.7180034518242
2205,449.6109747290611
2206,529.930781185627
2207,466.67460668087006
2208,542.6550732254982
2209,397.63347405195236
2210,548.4597321152687
2211,551.3081119656563
2212,402.302493929863
2213,294.5346366763115
2214,368.61149168014526
2215,514.5420122146606
2216,506.93618977069855
2217,591.9929610490799
2218,471.4279623031616
2219,466.6115037202835
2220,530.1904185414314
2221,285.99698746204376
2222,435.2365844845772
2223,469.4860907793045
2224,502.22503757476807
2225,461.0326906442642
2226,293.3413831591606
2227,485.1912050843239
2228,523.2753567099571
2229,529.9172582030296
2230,399.56986182928085
2231,338.6501234173775
2232,395.1451305150986
2233,414.0463584661484
2234,345.4863186478615
2235,516.1607413887978
2236,348.10961270332336
2237,619.7752978801727
2238,417.33672600984573
2239,299.8790702223778
2240,428.8517137169838
2241,283.2432569861412
2242,423.6875246167183
2243,611.4171562790871
2244,616.6399737596512
2245,449.22892785072327
2246,501.90412044525146
2247,548.6281454563141
2248,409.42818772792816
2249,550.7498138546944
2250,494.18127006292343
2251,295.5926302075386
2252,513.2764766812325
2253,323.2504836320877
2254,472.7418387532234
2255,393.80662328004837
2256,561.7172236442566
2257,356.3962599635124
2258,457.95323157310486
2259,503.3484460711479
2260,480.96906739473343
2261,316.72296863794327
2262,353.7664285302162
2263,615.4082412719727
2264,284.1182673573494
2265,340.5546843409538
2266,471.8195804953575
2267,410.5274493098259
2268,393.40211606025696
2269,481.61738270521164
2270,506.0848308801651
2271,331.20708733797073
2272,610.647412955761
2273,584.8681093454361
2274,448.09437423944473
2275,572.0913024544716
2276,360.51589554548264
2277,577.1003354787827
2278,385.0242691040039
2279,532.8640737533569
2280,568.2138532400131
2281,425.67234152555466
2282,394.4387763738632
2283,573.5354976058006
2284,333.57694482803345
2285,331.86442095041275
2286,526.6612328886986
2287,446.4142877459526
2288,491.00268536806107
2289,392.24530375003815
2290,501.5845542550087
2291,309.6024896502495
2292,346.3461925983429
2293,484.8906714320183
2294,530.2100297212601
2295,564.7609178423882
2296,516.838786303997
2297,497.7070292234421
2298,498.29815500974655
2299,420.6553581357002
2300,462.6313576698303
2301,571.684941470623
2302,438.2750464081764
2303,380.6994968056679
2304,430.250015437603
2305,480.0095085501671
2306,509.1867647767067
2307,283.28033578395844
2308,507.6927595734596
2309,406.6461415886879
2310,383.6889812350273
2311,335.6182621717453
2312,516.8556637167931
2313,488.97387927770615
2314,502.21584260463715
2315,418.96226966381073
2316,449.794788479805
2317,377.1163129210472
2318,413.8257666230202
2319,565.6722196936607
2320,539.5125539302826
2321,415.38456231355667
2322,448.73805302381516
2323,395.314328789711
2324,301.0124580860138
2325,328.13204741477966
2326,520.9439378380775
2327,440.0357125401497
2328,520.9945487380028
2329,345.0262784957886
2330,564.1724979281425
2331,468.9901719093323
2332,249.06058144569397
2333,550.6344232559204
2334,534.7390291690826
2335,475.206982254982
2336,353.21702790260315
2337,296.50776356458664
2338,436.6240058541298
2339,529.0157124996185
2340,359.0778526067734
2341,361.7811721563339
2342,464.85460138320923
2343,395.2754470705986
2344,356.7988271713257
2345,414.69761180877686
2346,457.36862820386887
2347,341.8123200535774
2348,521.6777764558792
2349,393.11018830537796
2350,407.66414976119995
2351,568.8719526529312
2352,498.9514859318733
2353,586.206111073494
2354,340.9726913571358
2355,526.7308962345123
2356,465.2415241599083
2357,449.3099474310875
2358,395.2444334626198
2359,496.8535843491554
2360,416.4955868124962
2361,529.3733995556831
2362,446.5335758924484
2363,525.1005147099495
2364,496.1426019668579
2365,466.24795657396317
2366,384.0195300579071
2367,479.3010439276695
2368,592.9847890138626
2369,445.9934663772583
2370,446.0233565568924
2371,485.93679851293564
2372,407.408376455307
2373,508.27261233329773
2374,380.0105106830597
2375,422.42341816425323
2376,426.8018643260002
2377,377.078267455101
2378,463.81728011369705
2379,439.35849648714066
2380,592.9032119512558
2381,369.41121059656143
2382,451.559062063694
2383,553.116277039051
2384,458.97452718019485
2385,408.8711604475975
2386,350.23861664533615
2387,312.3430049419403
2388,446.9717490673065
2389,538.752952516079
2390,479.8225204348564
2391,416.27011424303055
2392,538.1263570189476
2393,310.79958832263947
2394,258.99522000551224
2395,451.1147087216377
2396,363.15002447366714
2397,439.9152938723564
2398,375.72002106904984
2399,544.8981397747993
2400,572.2747952342033
2401,409.06652784347534
2402,542.1831236481667
2403,519.4951211214066
2404,310.70432484149933
2405,409.74050986766815
2406,551.0374258756638
2407,491.38583612442017
2408,500.61622953414917
2409,324.4829499721527
2410,462.70805233716965
2411,457.03738951683044
2412,434.3577305674553
2413,572.3652571439743
2414,509.72357910871506
2415,408.4464641213417
2416,496.5186830163002
2417,562.1975010633469
2418,480.5758481025696
2419,444.88411796092987
2420,552.7563698291779
2421,413.4552038908005
2422,505.2893370985985
2423,417.8880796432495
2424,477.98956447839737
2425,499.8185678124428
2426,475.3798006772995
2427,441.37068647146225
2428,619.8072460889816
2429,355.51751643419266
2430,331.60498493909836
2431,554.5576854944229
2432,361.208432495594
2433,503.4179745912552
2434,573.3034383058548
2435,518.6972358226776
2436,491.99540251493454
2437,534.8339186906815
2438,380.35975325107574
2439,351.77149498462677
2440,371.44481801986694
2441,612.0232521891594
2442,461.0485270023346
2443,494.1671686768532
2444,461.61829948425293
2445,371.2552881240845
2446,532.1330903768539
2447,348.70393604040146
2448,453.7902861237526
2449,393.0132003426552
2450,497.90785229206085
2451,440.198034286499
2452,372.1141691803932
2453,334.55900943279266
2454,585.6432558894157
2455,472.24016082286835
2456,653.6468316316605
2457,589.508340716362
2458,502.7777746319771
2459,448.67652320861816
2460,560.7527817487717
2461,353.447352707386
2462,411.55280900001526
2463,403.9738070368767
2464,543.8927289843559
2465,535.7297144532204
2466,459.71669441461563
2467,318.9168829321861
2468,595.5596635937691
2469,521.0464745163918
2470,385.40780276060104
2471,324.7789703607559
2472,391.1602245569229
2473,253.4085110425949
2474,467.0386692285538
2475,523.7280396223068
2476,516.6321725845337
2477,457.8987830877304
2478,595.4979811906815
2479,411.979170024395
2480,459.6117058992386
2481,442.8030453324318
2482,500.2975755929947
2483,421.66613727808
2484,351.3425565958023
2485,469.6578825712204
2486,201.72136396169662
2487,457.5111741423607
2488,473.1910769343376
2489,449.06454771757126
2490,464.754449903965
2491,431.80943989753723
2492,508.4187189936638
2493,414.2036538720131
2494,347.6082544326782
2495,386.8814080953598
2496,505.50952327251434
2497,468.4792630672455
2498,458.15889072418213
2499,558.6928746700287
2500,316.9150543808937
2501,340.4900158047676
2502,557.0338002443314
2503,548.7704909443855
2504,491.820600271225
2505,421.6675594449043
2506,424.59668999910355
2507,571.5091158151627
2508,360.9351218342781
2509,571.9224432706833
2510,577.8017726540565
2511,504.33447873592377
2512,439.8564941883087
2513,355.7140851020813
2514,480.7373628616333
2515,579.2325418591499
2516,417.2361847758293
2517,420.15018832683563
2518,619.0923050045967
2519,396.4044936299324
2520,558.9063844680786
2521,417.453384578228
2522,508.2832438349724
2523,308.4361562728882
2524,443.409481048584
2525,464.199522793293
2526,420.37994503974915
2527,375.16221594810486
2528,611.163783967495
2529,549.2554454803467
2530,411.1479743719101
2531,294.8826633095741
2532,380.50905591249466
2533,437.54209607839584
2534,343.4839129447937
2535,536.8217868804932
2536,402.493248462677
2537,485.0877295136452
2538,391.94017565250397
2539,563.0380291938782
2540,375.39567470550537
2541,383.10337215662
2542,606.0715149641037
2543,473.7331253886223
2544,426.28787738084793
2545,424.72834903001785
2546,402.69743102788925
2547,471.5209487080574
2548,582.6292336583138
2549,427.12112814188004
2550,537.743943631649
2551,313.4617517590523
2552,552.9722764492035
2553,407.7996261715889
2554,434.72225028276443
2555,478.05271005630493
2556,427.0735426545143
2557,537.338546872139
2558,512.7943652272224
2559,447.5905367732048
2560,509.05910634994507
2561,343.26855278015137
2562,418.03070908784866
2563,342.7764502763748
2564,334.74380046129227
2565,264.3438616991043
2566,298.6641888022423
2567,408.77210134267807
2568,514.592690050602
2569,458.31694036722183
2570,344.9619631767273
2571,366.70912808179855
2572,495.5452021956444
2573,463.1725699901581
2574,620.2070021033287
2575,606.2167892456055
2576,450.10840678215027
2577,481.71961295604706
2578,522.7125335931778
2579,511.1038890480995
2580,403.9522417187691
2581,345.6167984008789
2582,559.8120967149734
2583,515.8912180066109
2584,406.500834941864
2585,396.694748044014
2586,455.209837436676
2587,434.907147526741
2588,445.7275646328926
2589,320.0634698867798
2590,467.3266068100929
2591,555.2662772536278
2592,342.94155448675156
2593,441.5865175127983
2594,422.8124625682831
2595,365.85599970817566
2596,518.0791068077087
2597,346.8428740501404
2598,469.1105500459671
2599,443.89395529031754
2600,483.1362510919571
2601,405.9634938836098
2602,461.6339655518532
2603,369.85069662332535
2604,523.2924296855927
2605,517.1925632357597
2606,430.05214262008667
2607,418.8018411397934
2608,422.5385130047798
2609,436.8802291750908
2610,525.6067420840263
2611,435.43643629550934
2612,381.2164562344551
2613,290.0717626810074
2614,499.3314126133919
2615,529.1210967898369
2616,303.64748841524124
2617,438.8206259608269
2618,308.3357720375061
2619,336.5032944083214
2620,318.01331198215485
2621,407.7086960673332
2622,543.6765380501747
2623,394.32773208618164
2624,399.6948891878128
2625,481.5966411828995
2626,481.49846482276917
2627,554.8302235007286
2628,528.0115948915482
2629,487.1755746603012
2630,393.7733048796654
2631,426.1935766339302
2632,336.0522250533104
2633,499.75790613889694
2634,469.56526893377304
2635,479.02346807718277
2636,438.52949637174606
2637,353.52786588668823
2638,311.76152843236923
2639,573.0148644447327
2640,450.2972341179848
2641,423.3110240697861
2642,388.29891806840897
2643,410.0520026087761
2644,501.8199237585068
2645,406.4595813155174
2646,398.5891211628914
2647,493.61064755916595
2648,397.64546197652817
2649,262.069737970829
2650,413.80635434389114
2651,291.8830293416977
2652,483.6145563721657
2653,485.8347265124321
2654,421.44583559036255
2655,425.0719900727272
2656,536.3389813303947
2657,500.83094519376755
2658,308.6145331263542
2659,469.6168724298477
2660,547.6878961324692
2661,464.6890307664871
2662,437.89754670858383
2663,463.10767847299576
2664,572.2099061012268
2665,487.59140491485596
2666,398.85569977760315
2667,324.32030099630356
2668,490.50203788280487
2669,354.688958466053
2670,448.8650676012039
2671,185.08331900835037
2672,376.4679785370827
2673,576.2607086896896
2674,453.8300694823265
2675,468.5189275741577
2676,515.3067063689232
2677,484.3210932612419
2678,447.30484288930893
2679,544.47507417202
2680,423.47800970077515
2681,545.5838386416435
2682,522.9638426303864
2683,320.4126470088959
2684,472.61537730693817
2685,429.4926999807358
2686,562.7494096755981
2687,541.3459906578064
2688,514.6478110551834
2689,571.508299767971
2690,409.6451105475426
2691,455.69727832078934
2692,400.178539454937
2693,497.7665094733238
2694,463.71664875745773
2695,394.9065831899643
2696,421.2416536808014
2697,522.5163945555687
2698,443.4295933842659
2699,563.1456305980682
2700,316.259206533432
2701,521.4704298377037
2702,468.485926926136
2703,313.1198508143425
2704,590.9085953235626
2705,529.4738677144051
2706,415.8766977787018
2707,355.44874024391174
2708,409.0020306110382
2709,549.4476276040077
2710,416.8642467856407
2711,434.69188779592514
2712,411.68512600660324
2713,529.013135433197
2714,517.4609872698784
2715,479.2866884469986
2716,425.6215052008629
2717,335.1372795701027
2718,569.0023845434189
2719,424.53703314065933
2720,332.9100561141968
2721,499.555413544178
2722,441.7833842635155
2723,532.7775511741638
2724,302.4374797344208
2725,543.8982451558113
2726,433.1335632801056
2727,394.7655938267708
2728,342.25814294815063
2729,497.74256575107574
2730,596.9832145571709
2731,526.9149222970009
2732,376.4433344602585
2733,442.16650730371475
2734,443.4941885471344
2735,439.7586327791214
2736,576.2849563956261
2737,421.4951174855232
2738,583.848342359066
2739,561.3450194597244
2740,531.3230516910553
2741,424.3292914032936
2742,413.5591898560524
2743,506.2966730594635
2744,566.0034989714622
2745,451.4458101987839
2746,470.98054653406143
2747,571.258103787899
2748,523.1565140485764
2749,406.74819028377533
2750,347.3620340228081
2751,356.39629316329956
2752,518.4904096722603
2753,426.62271600961685
2754,409.1793639063835
2755,626.6481187939644
2756,389.87192046642303
2757,306.0015232563019
2758,563.5073755979538
2759,319.6176028251648
2760,550.420393705368
2761,316.56184977293015
2762,388.8349606394768
2763,289.3064252734184
2764,510.8346754312515
2765,354.33017498254776
2766,523.489254117012
2767,481.3330220580101
2768,430.8197540640831
2769,337.82118785381317
2770,315.7152970433235
2771,348.9928811788559
2772,459.14222782850266
2773,412.9933249950409
2774,620.5790588855743
2775,409.9958444237709
2776,461.4406039714813
2777,394.0665171146393
2778,330.75259840488434
2779,400.1767411828041
2780,368.98279070854187
2781,420.0891475081444
2782,490.85293251276016
2783,410.0762025117874
2784,536.30354565382
2785,459.9174209833145
2786,418.75667929649353
2787,593.8795261383057
2788,274.2503315806389
2789,441.23223531246185
2790,400.74829787015915
2791,534.7403625845909
2792,427.96638375520706
2793,417.69667786359787
2794,426.28341764211655
2795,359.6976021528244
2796,403.1898142695427
2797,318.00752168893814
2798,409.14183616638184
2799,543.413150370121
2800,473.78397315740585
2801,446.7134732604027
2802,531.1198742389679
2803,425.5945644378662
2804,485.28330051898956
2805,633.7937760353088
2806,572.8154429197311
2807,409.1330903172493
2808,453.089801132679
2809,511.80393755435944
2810,460.41348272562027
2811,478.55761128664017
2812,495.861600458622
2813,384.48939937353134
2814,551.9536074399948
2815,558.1111332774162
2816,620.6925557851791
2817,450.1224128007889
2818,610.2554473876953
2819,449.93062430620193
2820,356.2380393743515
2821,246.25565892457962
2822,453.9816600680351
2823,452.25776064395905
2824,442.0286732316017
2825,275.86767917871475
2826,503.3141410946846
2827,557.078038930893
2828,563.9753611683846
2829,491.71996200084686
2830,532.1240860819817
2831,468.3932827115059
2832,534.1191250681877
2833,359.0852143764496
2834,521.0003334879875
2835,409.1675383448601
2836,366.58115804195404
2837,422.7219297885895
2838,546.1483740210533
2839,506.03710174560547
2840,544.9163801670074
2841,390.3432607650757
2842,400.6418306231499
2843,508.7573863863945
2844,505.4030038714409
2845,386.71340984106064
2846,513.9814836382866
2847,576.4146203994751
2848,460.79665571451187
2849,497.5020334124565
2850,433.25819247961044
2851,607.8092900514603
2852,307.6038368344307
2853,295.8833122253418
2854,364.7772215604782
2855,419.87228912115097
2856,493.90456861257553
2857,413.8945599794388
2858,399.2287645339966
2859,347.22260016202927
2860,405.54754889011383
2861,360.76363080739975
2862,317.7976241707802
2863,411.0245050787926
2864,348.8738417625427
2865,488.0062048435211
2866,469.0239288210869
2867,607.3585836291313
2868,497.47196650505066
2869,511.42296946048737
2870,387.44061052799225
2871,406.12707221508026
2872,513.3952407240868
2873,380.2799490094185
2874,586.5660938024521
2875,496.9319593310356
2876,511.4542728662491
2877,541.3845323324203
2878,458.05600118637085
2879,489.61696392297745
2880,403.178303360939
2881,411.1241765022278
2882,597.2506910562515
2883,502.396336376667
2884,544.5888238549232
2885,412.1557814478874
2886,510.73916602134705
2887,484.45792442560196
2888,528.7678329944611
2889,333.88591837882996
2890,333.4035503268242
2891,496.9266964793205
2892,416.78088307380676
2893,448.8223735690117
2894,317.557412147522
2895,314.43759846687317
2896,334.80716639757156
2897,565.3623781204224
2898,445.6280153989792
2899,372.066075861454
2900,459.21041387319565
2901,407.08801901340485
2902,384.2394477725029
2903,430.4368765950203
2904,375.3174750804901
2905,215.2251524925232
2906,348.5046330690384
2907,407.27849447727203
2908,360.64488703012466
2909,408.7974297404289
2910,447.0473439693451
2911,391.2477205991745
2912,584.3966430425644
2913,579.1122166514397
2914,481.5667972564697
2915,523.8001073598862
2916,531.6541722416878
2917,445.12562638521194
2918,463.12694412469864
2919,476.0611435174942
2920,436.6489152312279
2921,490.8170308470726
2922,271.8641853928566
2923,432.37619656324387
2924,353.6813715696335
2925,254.75326120853424
2926,443.2660474181175
2927,353.55534303188324
2928,495.9131203889847
2929,435.37449914216995
2930,587.1696372032166
2931,575.3775243163109
2932,382.06324648857117
2933,384.86855936050415
2934,532.43286049366
2935,496.9623119831085
2936,386.33198696374893
2937,526.0156471133232
2938,618.9012470245361
2939,398.5391731262207
2940,445.16490948200226
2941,495.79436445236206
2942,355.2536525130272
2943,388.873530626297
2944,355.7356046438217
2945,356.75220423936844
2946,400.63342237472534
2947,407.5502805709839
2948,375.0193962454796
2949,443.3040719628334
2950,461.59502732753754
2951,393.6000534296036
2952,420.32342797517776
2953,549.5319051146507
2954,573.8617206811905
2955,647.7254909873009
2956,450.26895409822464
2957,514.5117018818855
2958,359.1945398449898
2959,421.17264127731323
2960,486.4175889492035
2961,496.6834053993225
2962,390.54484486579895
2963,393.9290634393692
2964,481.9911079406738
2965,415.6357778906822
2966,453.4374880194664
2967,413.0655587911606
2968,354.60130351781845
2969,461.57946878671646
2970,482.39252066612244
2971,319.2607264518738
2972,415.69062399864197
2973,477.30054396390915
2974,468.85007417201996
2975,382.7959638237953
2976,370.6311442255974
2977,547.7979297041893
2978,396.28308975696564
2979,424.9002139568329
2980,512.0560854077339
2981,274.838927090168
2982,511.5620005726814
2983,416.74043267965317
2984,589.4865436553955
2985,445.9451398253441
2986,410.2183558344841
2987,457.21458023786545
2988,428.4104595184326
2989,397.4366817474365
2990,338.46988821029663
2991,408.4238146543503
2992,447.6398510336876
2993,486.9024253487587
2994,301.7011256814003
2995,297.7894610762596
2996,301.5087955594063
2997,394.5332320332527
2998,572.3275013566017
2999,572.9601036906242
3000,552.6761167049408
3001,504.5171051621437
3002,385.08513301610947
3003,344.4757138490677
3004,508.6105326414108
3005,354.97805404663086
3006,444.47335278987885
3007,605.3868096470833
3008,418.98284113407135
3009,393.06344497203827
3010,445.172150850296
3011,382.77588760852814
3012,549.7038583755493
3013,471.35548263788223
3014,513.9624389410019
3015,481.73502922058105
3016,554.5068520903587
3017,413.46267426013947
3018,432.9359893798828
3019,489.64115822315216
3020,487.8689719438553
3021,552.4096587300301
3022,558.350647509098
3023,385.7741700410843
3024,376.96296352148056
3025,445.8093264698982
3026,435.9540709257126
3027,439.8917372226715
3028,606.8545697927475
3029,361.01583558321
3030,616.5849376320839
3031,508.6776140332222
3032,355.8371732831001
3033,441.03094404935837
3034,488.8125324845314
3035,410.5817747116089
3036,465.6101738810539
3037,491.12158358097076
3038,449.5803081393242
3039,480.57489836215973
3040,550.3871188759804
3041,538.13505589962
3042,376.78821605443954
3043,385.3373822569847
3044,393.296090900898
3045,634.0894067287445
3046,429.38664478063583
3047,496.4062875509262
3048,435.5603221654892
3049,476.1499562263489
3050,528.187267780304
3051,375.62903195619583
3052,469.2750747203827
3053,494.0412176847458
3054,506.7575458288193
3055,453.14430153369904
3056,555.7612879276276
3057,617.61543571949
3058,477.9063527584076
3059,480.96246856451035
3060,490.51692140102386
3061,354.386837720871
3062,488.5775584578514
3063,498.69304317235947
3064,588.7385641336441
3065,538.083248257637
3066,584.1279474496841
3067,533.0706129074097
3068,454.6833499073982
3069,436.2838298678398
3070,432.50740134716034
3071,539.8948142528534
3072,492.7075881958008
3073,472.5393753647804
3074,640.2742635607719
3075,373.83971178531647
3076,407.2744314670563
3077,461.2389083504677
3078,414.36808145046234
3079,619.8678619861603
3080,604.8626873493195
3081,454.3523573875427
3082,340.5741573572159
3083,394.33192253112793
3084,575.7175131440163
3085,561.8516994714737
3086,277.5733633041382
3087,478.48571383953094
3088,404.1670975089073
3089,509.4918630719185
3090,641.784010887146
3091,423.68534284830093
3092,588.1509943008423
3093,422.0850728750229
3094,432.46299839019775
3095,479.64310026168823
3096,462.39532124996185
3097,442.08414685726166
3098,327.23410177230835
3099,372.16435718536377
3100,509.87313055992126
3101,397.7020363807678
3102,427.51783460378647
3103,390.07043343782425
3104,557.8964802622795
3105,502.63185077905655
3106,365.7336235642433
3107,490.1103284358978
3108,398.806423664093
3109,486.7769807577133
3110,403.7839906215668
3111,286.9987711906433
3112,565.1052263975143
3113,493.46147429943085
3114,501.0757919549942
3115,493.15350073575974
3116,402.899818778038
3117,498.60274344682693
3118,348.8172953724861
3119,475.62808525562286
3120,491.8213993906975
3121,529.5373153686523
3122,447.16860395669937
3123,469.5194504261017
3124,361.9225742816925
3125,288.13190311193466
3126,446.84538435935974
3127,284.44549936056137
3128,305.8660012483597
3129,502.1006050109863
3130,514.648137152195
3131,477.7410681247711
3132,370.8259224295616
3133,494.0674771666527
3134,504.37539076805115
3135,475.28246545791626
3136,628.2480369210243
3137,610.2691949009895
3138,472.00805401802063
3139,470.2485102415085
3140,359.1514062285423
3141,444.93299609422684
3142,539.6315144896507
3143,224.2396832704544
3144,473.62895119190216
3145,429.1216239333153
3146,497.99792844057083
3147,410.6699330210686
3148,503.3455516695976
3149,322.050520837307
3150,406.7174129486084
3151,479.6864270567894
3152,577.1528298258781
3153,507.4508891105652
3154,537.8091297745705
3155,496.7755678296089
3156,438.91709607839584
3157,422.7900307774544
3158,480.6199196577072
3159,534.8437500596046
3160,567.7423805594444
3161,501.4225363135338
3162,519.9459118247032
3163,573.6128324270248
3164,583.3206372261047
3165,344.59949123859406
3166,485.50740790367126
3167,326.2738963961601
3168,422.859317779541
3169,319.1602662205696
3170,604.3100907206535
3171,426.5659094452858
3172,482.00428450107574
3173,376.40392529964447
3174,588.786336004734
3175,502.93890005350113
3176,419.7886309027672
3177,338.29515957832336
3178,499.11429911851883
3179,464.25890666246414
3180,376.6597150564194
3181,480.8650883436203
3182,407.04908442497253
3183,403.0552510023117
3184,537.4353833198547
3185,386.5561266541481
3186,524.4721251130104
3187,598.0671137571335
3188,624.2239926457405
3189,377.076741874218
3190,468.0875796675682
3191,488.0854952931404
3192,387.8750678896904
3193,556.6800063848495
3194,548.5878287553787
3195,458.43485671281815
3196,344.6967829465866
3197,535.0625805854797
3198,457.74169713258743
3199,300.2979262471199
3200,318.83233988285065
3201,436.59293389320374
3202,428.64403772354126
3203,629.374182343483
3204,472.5517348051071
3205,423.61678779125214
3206,402.2598658800125
3207,506.6544397473335
3208,375.4430360198021
3209,443.86370009183884
3210,513.9392111897469
3211,502.56971979141235
3212,382.2915949225426
3213,580.7074537277222
3214,347.79881978034973
3215,443.8833204507828
3216,413.9272001981735
3217,422.3604853749275
3218,361.8371177315712
3219,401.7914249897003
3220,512.9706612825394
3221,520.114339351654
3222,301.93809139728546
3223,521.2883504629135
3224,392.18033915758133
3225,461.18794041872025
3226,445.6974704861641
3227,565.0346072912216
3228,514.9587349891663
3229,396.7078122496605
3230,420.6908688545227
3231,443.6167452931404
3232,397.0299258828163
3233,392.1124458909035
3234,384.7135400176048
3235,427.9164811372757
3236,412.7342810034752
3237,534.5827993750572
3238,459.7031707763672
3239,268.0609251856804
3240,608.5044176578522
3241,442.8794376254082
3242,422.3433802127838
3243,434.74018639326096
3244,581.6137872338295
3245,551.9693666696548
3246,539.6634763479233
3247,565.929416000843
3248,401.35414558649063
3249,423.56048959493637
3250,551.0930660367012
3251,447.27215307950974
3252,335.9599408507347
3253,574.126602768898
3254,433.93311643600464
3255,546.4590192437172
3256,337.35072988271713
3257,341.2137921452522
3258,441.40716511011124
3259,389.0927721261978
3260,462.18296188116074
3261,456.53439688682556
3262,385.8713936805725
3263,537.3644380569458
3264,407.24213594198227
3265,568.218286216259
3266,563.5463973283768
3267,342.56815791130066
3268,491.9723343849182
3269,566.1862927079201
3270,417.04216516017914
3271,627.3890956640244
3272,482.2433662414551
3273,431.8539829850197
3274,519.2669414877892
3275,491.1039687395096
3276,643.6148761510849
3277,431.1213334798813
3278,417.37620413303375
3279,521.4675208330154
3280,422.37071019411087
3281,451.6132592558861
3282,274.9726337194443
3283,374.828437268734
3284,452.199633538723
3285,462.3469130396843
3286,340.61034429073334
3287,277.7838678956032
3288,422.3978206515312
3289,482.61472910642624
3290,495.08664667606354
3291,249.6664832830429
3292,500.2085949778557
3293,472.76447397470474
3294,432.38702923059464
3295,281.360089302063
3296,549.6569802165031
3297,478.96589440107346
3298,556.4466001987457
3299,389.8736321926117
3300,549.384449005127
3301,318.85621589422226
3302,535.0296406149864
3303,454.87727427482605
3304,627.8284143209457
3305,549.0201007723808
3306,529.2796247601509
3307,483.97532856464386
3308,365.156058549881
3309,369.27256268262863
3310,529.6718274354935
3311,569.0129640698433
3312,637.823691368103
3313,354.43674248456955
3314,596.9948441982269
3315,524.1435005664825
3316,496.91834831237793
3317,487.5897795557976
3318,514.8619573712349
3319,549.049908041954
3320,289.77362471818924
3321,535.9019978046417
3322,647.720719575882
3323,374.446739256382
3324,553.170045375824
3325,462.2398222088814
3326,394.6635842323303
3327,416.41040074825287
3328,295.23667615652084
3329,478.3648511171341
3330,363.3731010556221
3331,321.66040301322937
3332,539.9456071257591
3333,356.22836232185364
3334,443.6428653597832
3335,463.3034773468971
3336,491.6447177529335
3337,388.81462556123734
3338,516.922905087471
3339,450.60398322343826
3340,526.3805231451988
3341,533.3872141242027
3342,600.4699349999428
3343,459.0359573960304
3344,348.1548618674278
3345,475.3719251155853
3346,363.2770956158638
3347,456.7836498618126
3348,524.1549342274666
3349,513.4058647155762
3350,408.30047953128815
3351,543.9789105057716
3352,423.75406527519226
3353,246.07946747541428
3354,461.7585232257843
3355,233.3373248577118
3356,392.4943396449089
3357,475.2248665690422
3358,519.8255047798157
3359,439.28160351514816
3360,303.0117407441139
3361,434.6562749147415
3362,423.79541742801666
3363,622.8676180243492
3364,546.2074354887009
3365,509.1128434538841
3366,366.0395678281784
3367,479.0144181251526
3368,452.77352011203766
3369,439.05183720588684
3370,340.15901654958725
3371,316.71770536899567
3372,515.9039268493652
3373,482.7778678536415
3374,353.82631200551987
3375,436.91864359378815
3376,529.7644389271736
3377,531.4841532111168
3378,558.8455150127411
3379,476.56221145391464
3380,347.5947307944298
3381,390.07831287384033
3382,532.5785295963287
3383,590.6874019503593
3384,319.97334456443787
3385,551.1908190250397
3386,458.7435263991356
3387,449.4776338338852
3388,586.24685806036
3389,524.8682951331139
3390,494.8169068098068
3391,414.71496176719666
3392,422.96564358472824
3393,394.4784860610962
3394,395.7894883155823
3395,536.2041698694229
3396,559.4855719804764
3397,353.0423941016197
3398,415.3248484134674
3399,506.57726162672043
3400,554.4427400231361
3401,419.5043994784355
3402,399.4583458304405
3403,426.8293769955635
3404,389.98123478889465
3405,432.5383985042572
3406,542.696767449379
3407,530.7437932491302
3408,428.87678068876266
3409,383.2567531466484
3410,590.4626654982567
3411,305.34385603666306
3412,434.2089428305626
3413,381.18743628263474
3414,564.0820597410202
3415,550.594439804554
3416,607.9084847569466
3417,579.90921241045
3418,489.2943091392517
3419,503.20931619405746
3420,451.9190790653229
3421,434.70102775096893
3422,618.4459594488144
3423,463.62982457876205
3424,427.2591128349304
3425,361.916116297245
3426,528.3162104487419
3427,543.9832372069359
3428,381.04436683654785
3429,345.7600193619728
3430,396.03360253572464
3431,460.7823495864868
3432,302.64378994703293
3433,392.93295311927795
3434,547.1288745999336
3435,488.00926542282104
3436,527.4516983032227
3437,427.50893408060074
3438,524.9967369437218
3439,459.4953991174698
3440,435.3692286014557
3441,436.260551571846
3442,533.5738630890846
3443,461.6257127523422
3444,596.9324424862862
3445,478.43501126766205
3446,552.9477814435959
3447,555.1770966649055
3448,449.9417008757591
3449,413.0126955509186
3450,377.29968786239624
3451,446.177962243557
3452,548.3682762980461
3453,454.9912477135658
3454,366.738017976284
